id,model_version,symbol,strike,option_type,direction,surfaced_at,entry_score,entry_mark,entry_bid,entry_ask,entry_delta,entry_theta,entry_iv,entry_volume,entry_spy,entry_spy_vol_rate,entry_spy_vol_ratio,entry_trend,entry_regime,entry_bias,entry_net_gex,entry_net_dex,entry_call_wall,entry_put_wall,entry_max_pain,entry_gex_anchor,entry_surge,status,confirmed_at,confirmed_score,confirmed_spy,invalidated_at,invalidation_reason,invalidation_spy,invalidation_mark,spy_move_at_invalidation,vol_confirmed,reentry_count,last_reentry_at,out_5m_mark,out_5m_pnl_pct,out_5m_correct,out_10m_mark,out_10m_pnl_pct,out_10m_correct,out_15m_mark,out_15m_pnl_pct,out_15m_correct,out_30m_mark,out_30m_pnl_pct,out_30m_correct,traded,trade_fill_price,trade_qty,trade_pnl_pct
81,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-11T22:21:46,46.6,1.955,1.94,1.97,1.0,0.0,13.84,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-649137090.241368,-1674065542.6000001,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
82,v2.1,.SPY260312P669,669.0,Put,Bearish,2026-03-11T22:21:46,45.1,1.025,1.01,1.04,0.35,-1.02,14.38,13471.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-649137090.241368,-1674065542.6000001,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
83,v2.1,.SPY260312P661,661.0,Put,Bearish,2026-03-11T22:23:26,41.6,0.26,0.25,0.27,0.08,-0.26,22.71,7533.0,626.27,0.0,1.0,Downtrend,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
84,v2.1,.SPY260312P660,660.0,Put,Bearish,2026-03-11T22:23:26,40.9,0.225,0.22,0.23,0.07,-0.23,23.7,36127.0,626.27,0.0,1.0,Downtrend,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
85,v2.1,.SPY260312P659,659.0,Put,Bearish,2026-03-11T22:23:26,40.3,0.185,0.18,0.19,0.06,-0.18,24.36,6745.0,626.27,0.0,1.0,Downtrend,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
86,v2.1,.SPY260312P658,658.0,Put,Bearish,2026-03-11T22:23:26,45.7,0.155,0.15,0.16,0.05,-0.16,25.14,6381.0,626.27,0.0,1.0,Downtrend,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
87,v2.1,.SPY260312P657,657.0,Put,Bearish,2026-03-11T22:23:26,45.2,0.135,0.13,0.14,0.04,-0.14,26.04,6789.0,626.27,0.0,1.0,Downtrend,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
88,v2.1,.SPY260312P656,656.0,Put,Bearish,2026-03-11T22:23:26,44.9,0.115,0.11,0.12,0.04,-0.12,26.81,3386.0,626.27,0.0,1.0,Downtrend,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
89,v2.1,.SPY260312C682,682.0,Call,Bullish,2026-03-11T22:23:30,41.2,0.67,0.66,0.68,0.13,-0.67,33.67,26231.0,626.27,0.0,1.0,Choppy,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
90,v2.1,.SPY260312C683,683.0,Call,Bullish,2026-03-11T22:23:30,40.3,0.455,0.44,0.47,0.1,-0.45,31.93,37390.0,626.27,0.0,1.0,Choppy,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
91,v2.1,.SPY260312C684,684.0,Call,Bullish,2026-03-11T22:23:30,42.1,0.3,0.29,0.31,0.07,-0.3,30.44,22741.0,626.27,0.0,1.0,Choppy,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
92,v2.1,.SPY260312C685,685.0,Call,Bullish,2026-03-11T22:23:30,41.5,0.185,0.18,0.19,0.05,-0.18,28.94,30825.0,626.27,0.0,1.0,Choppy,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
93,v2.1,.SPY260312C686,686.0,Call,Bullish,2026-03-11T22:23:30,40.8,0.115,0.11,0.0,0.03,-0.12,27.89,16628.0,626.27,0.0,1.0,Choppy,TRENDING,Bullish,-616168371.3658999,-1585720650.1599998,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
94,v2.1,.SPY250717C625,625.0,Call,Bullish,2026-03-11T22:23:42,48.5,1.695,1.68,1.71,0.58,-0.38,21.51,2103.0,626.31,4140.0,2.0145985401459856,Choppy,PINNED,Bearish,1340343290.5607345,276278493.50999993,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
95,v2.1,.SPY250717C626,626.0,Call,Bullish,2026-03-11T22:23:42,48.0,0.985,0.98,0.99,0.43,-0.68,18.99,4740.0,626.31,4140.0,2.0145985401459856,Choppy,PINNED,Bearish,1340343290.5607345,276278493.50999993,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
96,v2.1,.SPY250717P624,624.0,Put,Bearish,2026-03-11T22:23:42,43.9,0.235,0.23,0.24,0.99,-4.78,0.2,1413.0,626.31,4140.0,2.0145985401459856,Choppy,PINNED,Bearish,1340343290.5607345,276278493.50999993,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
97,v2.1,.SPY250717C625,625.0,Call,Bullish,2026-03-11T22:25:58,48.5,1.645,1.63,1.66,0.57,-0.4,21.36,2104.0,626.2449,0.0,0.0,Choppy,PINNED,Bearish,506786295.9990565,376586108.16599995,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
98,v2.1,.SPY250717C626,626.0,Call,Bullish,2026-03-11T22:25:58,48.0,0.955,0.95,0.96,0.42,-0.71,18.96,4805.0,626.2449,0.0,0.0,Choppy,PINNED,Bearish,506786295.9990565,376586108.16599995,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
99,v2.1,.SPY250717P624,624.0,Put,Bearish,2026-03-11T22:25:58,44.0,0.24,0.23,0.25,0.0,0.0,0.2,1415.0,626.2449,0.0,0.0,Choppy,PINNED,Bearish,506786295.9990565,376586108.16599995,630,610,624,623,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
100,v2.1,.SPY250717P623,623.0,Put,Bearish,2026-03-11T22:28:39,40.5,0.135,0.13,0.14,0.99,-3.57,0.2,736.0,626.49,0.0,0.0,Choppy,PINNED,Bearish,2133205178.1267061,317137382.3699999,630,610,624,625,1,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
101,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T01:52:55,48.2,1.675,1.66,1.69,1.0,0.0,0.0,36902.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-725105780.6602801,-1773125568.71,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
102,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T01:52:55,46.6,1.955,1.94,1.97,1.0,0.0,0.0,24696.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-725105780.6602801,-1773125568.71,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
103,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-12T01:52:55,45.7,0.865,0.85,0.88,0.32,-0.86,15.5,21012.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-725105780.6602801,-1773125568.71,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
104,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T01:54:59,48.2,1.675,1.66,1.69,1.0,0.0,3.66,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-686696032.7407471,-1742800284.17,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
105,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T01:54:59,46.6,1.955,1.94,1.97,1.0,0.0,0.0,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-686696032.7407471,-1742800284.17,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
106,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-12T01:54:59,45.7,0.865,0.85,0.88,0.31,-0.86,16.26,21012.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-686696032.7407471,-1742800284.17,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
107,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T02:08:50,49.7,1.675,1.66,1.69,0.89,-0.06,4.97,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-712636449.6100662,-1715823509.46,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
108,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T02:08:50,46.6,1.955,1.94,1.97,1.0,0.0,0.0,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-712636449.6100662,-1715823509.46,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
109,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-12T02:08:50,45.7,0.865,0.85,0.88,0.3,-0.86,16.99,21012.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-712636449.6100662,-1715823509.46,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
110,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T02:09:32,48.2,1.675,1.66,1.69,1.0,0.0,4.09,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-652897101.291726,-1733364128.01,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
111,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T02:09:32,46.6,1.955,1.94,1.97,1.0,0.0,0.0,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-652897101.291726,-1733364128.01,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
112,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-12T02:09:32,45.7,0.865,0.85,0.88,0.3,-0.86,16.82,21012.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-652897101.291726,-1733364128.01,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
113,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T02:14:20,48.2,1.675,1.66,1.69,1.0,0.0,0.0,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-703314183.7698841,-1751210447.7200003,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
114,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T02:14:20,46.6,1.955,1.94,1.97,1.0,0.0,0.0,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-703314183.7698841,-1751210447.7200003,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
115,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-12T02:14:20,45.7,0.865,0.85,0.88,0.31,-0.86,16.22,21012.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-703314183.7698841,-1751210447.7200003,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
116,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T02:15:23,48.2,1.675,1.66,1.69,1.0,0.0,0.0,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-675818531.186305,-1734785097.3400002,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
117,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T02:15:23,46.6,1.955,1.94,1.97,1.0,0.0,0.0,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-675818531.186305,-1734785097.3400002,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
118,v2.1,.SPY260312P668,668.0,Put,Bearish,2026-03-12T02:15:23,45.7,0.865,0.85,0.88,0.3,-0.86,16.75,21012.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-675818531.186305,-1734785097.3400002,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
119,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T02:16:44,50.0,1.675,1.66,1.69,0.82,-0.14,6.14,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-686444450.4928521,-1704802035.78,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
120,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T02:16:44,46.6,1.955,1.94,1.97,1.0,0.0,0.0,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-686444450.4928521,-1704802035.78,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
121,v2.1,.SPY260312P669,669.0,Put,Bearish,2026-03-12T02:16:44,45.1,1.025,1.01,1.04,0.36,-1.02,15.6,13471.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-686444450.4928521,-1704802035.78,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
122,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T02:32:01,50.0,1.675,1.66,1.69,0.65,-0.61,10.12,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-487410872.84908414,-1625895967.34,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
123,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T02:32:01,46.6,1.955,1.94,1.97,1.0,0.0,4.24,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-487410872.84908414,-1625895967.34,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
124,v2.1,.SPY260312P669,669.0,Put,Bearish,2026-03-12T02:32:01,45.1,1.025,1.01,1.04,0.33,-1.02,17.39,13471.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-487410872.84908414,-1625895967.34,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
125,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T02:32:34,50.0,1.675,1.66,1.69,0.66,-0.57,9.86,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-509723931.1260261,-1630952210.42,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
126,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T02:32:34,46.6,1.955,1.94,1.97,1.0,0.0,0.0,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-509723931.1260261,-1630952210.42,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
127,v2.1,.SPY260312P669,669.0,Put,Bearish,2026-03-12T02:32:34,45.1,1.025,1.01,1.04,0.34,-1.02,17.27,13471.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-509723931.1260261,-1630952210.42,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
128,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T03:17:35,50.0,1.675,1.66,1.69,0.5,-1.64,16.23,36902.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-460153079.8453331,-1506577152.41,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
129,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T03:17:35,47.7,1.955,1.94,1.97,0.61,-0.93,13.53,24696.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-460153079.8453331,-1506577152.41,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
130,v2.1,.SPY260312P670,670.0,Put,Bearish,2026-03-12T03:17:35,44.5,1.205,1.2,1.21,0.35,-1.21,19.93,49409.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-460153079.8453331,-1506577152.41,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
131,v2.1,.SPY260312P661,661.0,Put,Bearish,2026-03-12T03:53:52,42.2,0.26,0.25,0.27,0.07,-0.26,31.48,7533.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-531305113.77272815,-1451672683.01,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
132,v2.1,.SPY260312C683,683.0,Call,Bullish,2026-03-12T03:53:52,42.0,0.455,0.44,0.47,0.11,-0.46,33.89,37390.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-531305113.77272815,-1451672683.01,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
133,v2.1,.SPY260312P660,660.0,Put,Bearish,2026-03-12T03:53:52,41.4,0.225,0.22,0.23,0.06,-0.23,32.53,36127.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-531305113.77272815,-1451672683.01,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
134,v2.1,.SPY260312C682,682.0,Call,Bullish,2026-03-12T03:54:07,43.6,0.67,0.66,0.68,0.15,-0.67,34.96,26231.0,676.33,0.0,1.0,Choppy,TRENDING,Bullish,-541885290.8523852,-1370119458.95,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
135,v2.1,.SPY260312C681,681.0,Call,Bullish,2026-03-12T04:00:49,45.3,0.95,0.94,0.96,0.2,-0.95,34.8,26967.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-456008834.0890991,-1217061245.64,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
136,v2.1,.SPY260312P672,672.0,Put,Bearish,2026-03-12T04:02:35,52.5,1.675,1.66,1.69,0.4,-1.68,23.52,36902.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-428600091.7366111,-1202472807.54,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
137,v2.1,.SPY260312P673,673.0,Put,Bearish,2026-03-12T04:02:35,50.9,1.955,1.94,1.97,0.46,-1.95,21.97,24696.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-428600091.7366111,-1202472807.54,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
138,v2.1,.SPY260312P671,671.0,Put,Bearish,2026-03-12T04:02:35,46.5,1.425,1.41,1.44,0.34,-1.42,24.8,14550.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-428600091.7366111,-1202472807.54,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
139,v2.1,.SPY260312C680,680.0,Call,Bullish,2026-03-12T04:03:35,58.1,1.275,1.26,1.29,0.25,-1.28,34.98,54023.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-409420376.0016341,-1130365884.5900002,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
140,v2.1,.SPY260312C684,684.0,Call,Bullish,2026-03-12T04:08:52,40.8,0.3,0.29,0.31,0.09,-0.3,29.37,22741.0,676.33,0.0,0.0,Choppy,TRENDING,Bullish,-379312842.2626361,-1118430012.75,680,662,672,680,0,ACTIVE,,,,,,,,,,0,,,,,,,,,,,,,,0,,,
